Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,invalid_flag
C526737,,Pack Of 20 Napkins Red Apples,-3,2010-10-12 18:00:00,0.85,15978.0,UNITED KINGDOM,0
C526739,,Colour Glass T-Light Holder Hanging,-3,2010-10-12 18:05:00,0.65,,UNITED KINGDOM,1
C526740,,Regency Cakestand 3 Tier,-1,2010-10-12 18:15:00,12.75,13455.0,UNITED KINGDOM,0
C526740,85014B,Red Retrospot Umbrella,-1,2010-10-12 18:15:00,5.95,13455.0,UNITED KINGDOM,0
C526742,,White Wood Garden Plant Ladder,-8,2010-10-12 18:17:00,8.5,13881.0,UNITED KINGDOM,0
C526743,,Mini Jigsaw Spaceboy,-48,2010-10-12 18:30:00,0.42,12993.0,UNITED KINGDOM,0
C526744,,Red Baby Bunting,-5,2010-10-12 18:33:00,2.95,15358.0,UNITED KINGDOM,0
C526803,85232A,Set/3 Polkadot Stacking Tins,-1,2010-10-13 11:37:00,4.95,12480.0,GERMANY,0
C526803,,Red Retrospot Round Cake Tins,-1,2010-10-13 11:37:00,9.95,12480.0,GERMANY,0
C526814,,Vintage Union Jack Cushion Cover,-1,2010-10-13 11:43:00,4.95,17377.0,UNITED KINGDOM,0
C526837,M,Manual,-1,2010-10-13 11:52:00,756.4,13378.0,UNITED KINGDOM,0
C526839,,Regency Cakestand 3 Tier,-3,2010-10-13 11:56:00,12.75,15611.0,UNITED KINGDOM,0
C526840,,Cream Sweetheart Mini Chest,-2,2010-10-13 11:58:00,12.75,14329.0,UNITED KINGDOM,0
C526844,,Charlotte Bag Dolly Girl Design,-1,2010-10-13 12:08:00,0.85,12909.0,UNITED KINGDOM,0
C526851,,Heart Wooden Christmas Decoration,-96,2010-10-13 12:37:00,0.85,16775.0,UNITED KINGDOM,0
C526855,M,Manual,-1,2010-10-13 12:55:00,1108.44,15202.0,UNITED KINGDOM,0
C526858,M,Manual,-1,2010-10-13 13:01:00,2667.88,15202.0,UNITED KINGDOM,0
C526880,,Small Heart Measuring Spoons,-1,2010-10-13 14:19:00,0.72,17511.0,UNITED KINGDOM,0
C526880,85123A,White Hanging Heart T-Light Holder,-1,2010-10-13 14:19:00,2.55,17511.0,UNITED KINGDOM,0
C526886,35004C,Set Of 3 Coloured  Flying Ducks,-1,2010-10-13 14:24:00,5.45,16725.0,UNITED KINGDOM,0
C526898,,Memo Board Cottage Design,-1,2010-10-13 14:57:00,4.95,15351.0,UNITED KINGDOM,0
C526912,,Cabin Bag Vintage Paisley,-1,2010-10-13 15:57:00,24.95,12709.0,GERMANY,0
C526918,,Grey Floral Feltcraft Shoulder Bag,-2,2010-10-13 16:22:00,3.75,16281.0,UNITED KINGDOM,0
C526925,,Glass Jar English Confectionery,-5,2010-10-13 17:22:00,2.95,13199.0,UNITED KINGDOM,0
C526929,,Antique Silver Tea Glass Etched,-1,2010-10-14 09:22:00,1.25,13093.0,UNITED KINGDOM,0
C526931,,Picnic Boxes Set Of 3 Retrospot,-1,2010-10-14 09:33:00,4.95,14930.0,CHANNEL ISLANDS,0
C526939,84247E,Pack/12 Xmas Fun Card,-11,2010-10-14 10:11:00,2.95,15898.0,UNITED KINGDOM,0
C526956,,Red Retrospot Cake Stand,-1,2010-10-14 11:01:00,10.95,15339.0,UNITED KINGDOM,0
C527019,,Lunch Bag Red Retrospot,-1,2010-10-14 11:49:00,1.45,14680.0,UNITED KINGDOM,0
C527020,,Pack Of 60 Spaceboy Cake Cases,-24,2010-10-14 11:52:00,0.55,12589.0,FRANCE,0
C527020,16156S,Wrap Pink Fairy Cakes,-25,2010-10-14 11:52:00,0.42,12589.0,FRANCE,0
C527020,47570B,Tea Time Table Cloth,-2,2010-10-14 11:52:00,10.65,12589.0,FRANCE,0
C527020,47567B,Tea Time Kitchen Apron,-3,2010-10-14 11:52:00,5.95,12589.0,FRANCE,0
C527020,47591D,Pink Fairy Cake Childrens Apron,-8,2010-10-14 11:52:00,1.95,12589.0,FRANCE,0
C527020,POST,Postage,-3,2010-10-14 11:52:00,1.0,12589.0,FRANCE,0
C527024,,Cream Sweetheart Magazine Rack,-5,2010-10-14 11:57:00,14.95,15291.0,UNITED KINGDOM,0
C527025,,Hand Warmer Owl Design,-1,2010-10-14 11:59:00,2.1,12853.0,UNITED KINGDOM,0
C527029,,Paper Chain Kit 50'S Christmas,-6,2010-10-14 12:11:00,2.95,15289.0,UNITED KINGDOM,0
C527031,,Heart Ivory Trellis Large,-1,2010-10-14 12:14:00,1.65,15696.0,UNITED KINGDOM,0
C527032,,White Wood Garden Plant Ladder,-2,2010-10-14 12:16:00,9.95,17720.0,UNITED KINGDOM,0
C527066,,"Christmas Garland Stars,Trees",-12,2010-10-14 14:03:00,3.75,15339.0,UNITED KINGDOM,0
C527082,POST,Postage,-1,2010-10-14 15:32:00,3.49,,UNITED KINGDOM,1
C527083,,Chalkboard Kitchen Organiser,-1,2010-10-14 15:33:00,24.95,13485.0,UNITED KINGDOM,0
C527106,35001W,Hand Open Shape Deco.White,-12,2010-10-14 17:13:00,2.95,15380.0,UNITED KINGDOM,0
C527106,35001G,Hand Open Shape Gold,-4,2010-10-14 17:13:00,3.39,15380.0,UNITED KINGDOM,0
C527108,D,Discount,-1,2010-10-14 17:17:00,350.6,17389.0,UNITED KINGDOM,0
C527109,,Coffee Mug Blue Paisley Design,-6,2010-10-14 17:22:00,2.55,17935.0,UNITED KINGDOM,0
C527150,82616B,Frappucino Scarf Knitting Kit,-1,2010-10-15 11:19:00,2.95,,UNITED KINGDOM,1
C527253,,Red Retrospot Picnic Bag,-5,2010-10-15 12:32:00,2.95,16061.0,UNITED KINGDOM,0
C527259,M,Manual,-1,2010-10-15 12:41:00,1108.44,,UNITED KINGDOM,1
C527260,M,Manual,-1,2010-10-15 12:42:00,2667.88,,UNITED KINGDOM,1
C527263,M,Manual,-1,2010-10-15 12:46:00,345.01,15202.0,UNITED KINGDOM,0
C527269,M,Manual,-1,2010-10-15 13:03:00,2225.17,15202.0,UNITED KINGDOM,0
C527270,D,Discount,-1,2010-10-15 13:03:00,14.08,14527.0,UNITED KINGDOM,0
C527272,M,Manual,-1,2010-10-15 13:09:00,2225.17,15202.0,UNITED KINGDOM,0
C527289,,12 Message Cards With Envelopes,-60,2010-10-15 14:07:00,1.45,18018.0,UNITED KINGDOM,0
C527319,M,Manual,-1,2010-10-15 14:51:00,125.96,16879.0,UNITED KINGDOM,0
C527329,M,Manual,-1,2010-10-15 15:11:00,158.65,13463.0,UNITED KINGDOM,0
C527332,M,Manual,-1,2010-10-15 15:25:00,530.31,14781.0,UNITED KINGDOM,0
C527339,M,Manual,-1,2010-10-15 15:35:00,830.12,13085.0,UNITED KINGDOM,0
C527342,,Red Retrospot Traditional Teapot,-1,2010-10-15 15:37:00,7.95,13446.0,UNITED KINGDOM,0
C527357,,Cream Sweetheart Magazine Rack,-1,2010-10-17 10:37:00,16.95,14044.0,UNITED KINGDOM,0
C527368,,Blue Padded Soft Mobile,-1,2010-10-17 11:35:00,4.25,12841.0,UNITED KINGDOM,0
C527389,79323B,Black Cherry Lights,-4,2010-10-17 13:14:00,6.75,17211.0,UNITED KINGDOM,0
C527405,,Set Of 9 Heart Shaped Balloons,-100,2010-10-17 14:35:00,1.06,14800.0,UNITED KINGDOM,0
C527405,D,Discount,-1,2010-10-17 14:35:00,69.38,14800.0,UNITED KINGDOM,0
C527410,,Set Of 3 Heart Cookie Cutters,-1,2010-10-17 15:02:00,1.06,13798.0,UNITED KINGDOM,0
C527410,85099C,Jumbo  Bag Baroque Black White,-3,2010-10-17 15:02:00,1.65,13798.0,UNITED KINGDOM,0
C527410,85099F,Jumbo Bag Strawberry,-2,2010-10-17 15:02:00,1.65,13798.0,UNITED KINGDOM,0
C527410,85099B,Jumbo Bag Red Retrospot,-6,2010-10-17 15:02:00,1.65,13798.0,UNITED KINGDOM,0
C527422,,Picture Frame Wood Triple Portrait,-4,2010-10-17 16:02:00,5.95,15551.0,UNITED KINGDOM,0
C527425,,Balloon Water Bomb Pack Of 35,-20,2010-10-17 16:10:00,0.42,14953.0,UNITED KINGDOM,0
C527430,,Kids Rain Mac Blue,-3,2010-10-17 16:35:00,0.85,12835.0,UNITED KINGDOM,0
C527432,,Picture Frame Wood Triple Portrait,-4,2010-10-17 16:38:00,6.75,15551.0,UNITED KINGDOM,0
C527460,,Japanese Crocheted Animal,-100,2010-10-18 10:35:00,0.42,15574.0,UNITED KINGDOM,0
C527464,,Memo Board Retrospot  Design,-1,2010-10-18 10:48:00,4.95,14395.0,UNITED KINGDOM,0
C527469,,Wooden Advent Calendar Red,-1,2010-10-18 11:13:00,16.95,17841.0,UNITED KINGDOM,0
C527476,,Cake Stand White Two Tier Lace,-4,2010-10-18 11:29:00,8.5,17667.0,UNITED KINGDOM,0
C527477,,Small Red Retrospot Mug In Box,-1,2010-10-18 11:31:00,3.75,16499.0,UNITED KINGDOM,0
C527480,,Pack Of 6 Handbag Gift Boxes,-17,2010-10-18 11:37:00,2.55,,UNITED KINGDOM,1
C527481,,Glass Jar Daisy Fresh Cotton Wool,-1,2010-10-18 11:37:00,2.95,16643.0,UNITED KINGDOM,0
C527482,BANK CHARGES,Bank Charges,-1,2010-10-18 11:38:00,129.18,,UNITED KINGDOM,1
C527484,,Regency Cakestand 3 Tier,-2,2010-10-18 11:39:00,12.75,16558.0,UNITED KINGDOM,0
C527485,,Paper Chain Kit London,-6,2010-10-18 11:40:00,2.95,14961.0,UNITED KINGDOM,0
C527500,,Red Retrospot Cup,-6,2010-10-18 12:17:00,0.85,17685.0,UNITED KINGDOM,0
C527501,,Moroccan Beaten Metal Mirror,-3,2010-10-18 12:21:00,9.95,16133.0,UNITED KINGDOM,0
C527506,,Blue Polkadot Purse,-30,2010-10-18 12:30:00,2.95,17841.0,UNITED KINGDOM,0
C527516,D,Discount,-1,2010-10-18 13:03:00,619.92,18102.0,UNITED KINGDOM,0
C527534,,Small Popcorn Holder,-2,2010-10-18 13:21:00,0.72,15785.0,UNITED KINGDOM,0
C527546,,Skulls Storage Box Large,-6,2010-10-18 13:24:00,2.95,13971.0,UNITED KINGDOM,0
C527547,82494L,Wooden Frame Antique White,-1,2010-10-18 13:24:00,2.95,15044.0,UNITED KINGDOM,0
C527547,,Strawberry Ceramic Trinket Box,-1,2010-10-18 13:24:00,1.25,15044.0,UNITED KINGDOM,0
C527553,,French Laundry Sign Blue Metal,-1,2010-10-18 13:27:00,1.65,15321.0,UNITED KINGDOM,0
C527567,,Baking Set 9 Piece Retrospot,-18,2010-10-18 13:33:00,4.25,17457.0,UNITED KINGDOM,0
C527580,,Colour Glass. Star T-Light Holder,-4,2010-10-18 13:36:00,3.25,14911.0,EIRE,0
C527589,,Cream Sweetheart Mini Chest,-2,2010-10-18 13:39:00,12.75,16772.0,UNITED KINGDOM,0
C527600,D,Discount,-1,2010-10-18 13:41:00,112.84,14646.0,NETHERLANDS,0
C527606,,Glitter Snow Pear Tree Decoration,-3,2010-10-18 13:43:00,1.45,18075.0,UNITED KINGDOM,0
C527609,POST,Postage,-1,2010-10-18 13:44:00,1.95,13922.0,UNITED KINGDOM,0
C527609,,Set Of 4 Napkin Charms Cutlery,-12,2010-10-18 13:44:00,2.55,13922.0,UNITED KINGDOM,0
C527621,,Paper Chain Kit Vintage Christmas,-12,2010-10-18 13:47:00,2.95,13368.0,UNITED KINGDOM,0
C527628,,Antique All Glass Candlestick,-2,2010-10-18 13:48:00,2.1,14754.0,UNITED KINGDOM,0
C527637,,Heart Decoration With Pearls,-4,2010-10-18 13:51:00,0.85,16476.0,UNITED KINGDOM,0
C527643,,Childs Breakfast Set Circus Parade,-1,2010-10-18 13:52:00,8.5,12457.0,SWITZERLAND,0
C527647,84927A,Wake Up Cockerel Tile Hook,-1,2010-10-18 13:54:00,2.1,15281.0,UNITED KINGDOM,0
C527647,,Cream Sweetheart Wall Cabinet,-1,2010-10-18 13:54:00,18.95,15281.0,UNITED KINGDOM,0
C527653,,Picnic Basket Wicker Large,-1,2010-10-18 13:57:00,9.95,15252.0,UNITED KINGDOM,0
C527659,,Children'S Apron Dolly Girl,-1,2010-10-18 14:20:00,2.1,15827.0,UNITED KINGDOM,0
C527660,,Regency Cakestand 3 Tier,-6,2010-10-18 14:23:00,12.75,15502.0,UNITED KINGDOM,0
C527660,85123A,White Hanging Heart T-Light Holder,-1,2010-10-18 14:23:00,2.1,15502.0,UNITED KINGDOM,0
C527660,17013D,Origami Rose Incense In Tube,-1,2010-10-18 14:23:00,1.57,15502.0,UNITED KINGDOM,0
C527661,,Wooden Advent Calendar Cream,-1,2010-10-18 14:25:00,16.95,13663.0,UNITED KINGDOM,0
C527663,,Heart Decoration With Pearls,-19,2010-10-18 14:26:00,0.85,17422.0,UNITED KINGDOM,0
C527723,,Regency Cakestand 3 Tier,-1,2010-10-18 15:37:00,12.75,14572.0,UNITED KINGDOM,0
C527748,,Bread Bin Diner Style Black,-6,2010-10-18 16:21:00,14.95,14850.0,UNITED KINGDOM,0
C527750,,Ceramic Strawberry Design Mug,-3,2010-10-18 16:31:00,1.49,15346.0,UNITED KINGDOM,0
,35815P,"Acrylic Jewel Snowflake, Pink",5,2010-10-18 16:52:00,2.1,14572.0,UNITED KINGDOM,0
C527790,,Calendar Paper Cut Design,-160,2010-10-19 11:12:00,2.95,12454.0,SPAIN,0
C527844,,Regency Cakestand 3 Tier,-2,2010-10-19 11:29:00,12.75,15885.0,UNITED KINGDOM,0
C527878,,Retrospot Padded Seat Cushion,-16,2010-10-19 11:38:00,3.75,,UNITED KINGDOM,1
C527893,M,Manual,-1,2010-10-19 12:22:00,416.46,,UNITED KINGDOM,1
C527897,POST,Postage,-1,2010-10-19 12:36:00,39.67,,LEBANON,1
C527905,M,Manual,-1,2010-10-19 12:47:00,55.95,,UNITED KINGDOM,1
C527909,BANK CHARGES,Bank Charges,-1,2010-10-19 12:49:00,394.27,,UNITED KINGDOM,1
C527914,,Small Glass Sundae Dish Clear,-8,2010-10-19 13:07:00,1.65,,UNITED KINGDOM,1
C527915,,Recipe Box Retrospot,-12,2010-10-19 13:07:00,2.95,13093.0,UNITED KINGDOM,0
C527916,,Red Retrospot Cake Stand,-1,2010-10-19 13:09:00,10.95,14734.0,UNITED KINGDOM,0
C527919,82011A,"Bathroom Scales, Tropical Beach",-1,2010-10-19 13:13:00,3.75,14911.0,EIRE,0
C527920,,Childs Breakfast Set Spaceboy,-1,2010-10-19 13:16:00,8.5,13090.0,UNITED KINGDOM,0
C527923,,Savoy Art Deco Clock,-1,2010-10-19 13:19:00,10.95,13078.0,UNITED KINGDOM,0
C527923,35004B,Set Of 3 Black Flying Ducks,-1,2010-10-19 13:19:00,1.95,13078.0,UNITED KINGDOM,0
C527927,90185A,Amber Diamante Expandable Ring,-1,2010-10-19 13:25:00,4.25,14911.0,EIRE,0
C527927,90185B,Amethyst Diamante Expandable Ring,-1,2010-10-19 13:25:00,4.25,14911.0,EIRE,0
C527927,90185C,Black Diamante Expandable Ring,-2,2010-10-19 13:25:00,4.25,14911.0,EIRE,0
C527930,,Retrospot Childrens Apron,-1,2010-10-19 13:32:00,1.95,16795.0,UNITED KINGDOM,0
C527931,,Retrospot Party Bag + Sticker Set,-1,2010-10-19 13:33:00,1.65,17204.0,UNITED KINGDOM,0
C527932,,Hand Warmer Union Jack,-1,2010-10-19 13:34:00,2.1,13655.0,UNITED KINGDOM,0
C527934,,Set 7 Babushka Nesting Boxes,-2,2010-10-19 13:35:00,8.5,12921.0,UNITED KINGDOM,0
C527967,,Photo Frame 3 Classic Hanging,-1,2010-10-20 09:58:00,9.95,15281.0,UNITED KINGDOM,0
A528059,B,Adjust Bad Debt,1,2010-10-20 12:04:00,-38925.87,,UNITED KINGDOM,1
C528062,POST,Postage,-1,2010-10-20 12:17:00,52.46,12483.0,SWEDEN,0
C528075,,Large Popcorn Holder,-2,2010-10-20 12:39:00,1.65,16797.0,UNITED KINGDOM,0
C528093,S,Samples,-1,2010-10-20 13:21:00,31.98,,UNITED KINGDOM,1
C528096,BANK CHARGES,Bank Charges,-1,2010-10-20 13:26:00,136.95,,UNITED KINGDOM,1
C528099,,Blue Harmonica In Box,-24,2010-10-20 13:31:00,1.25,14952.0,UNITED KINGDOM,0
C528103,S,Samples,-1,2010-10-20 13:41:00,251.87,,UNITED KINGDOM,1
C528107,,Cherry Blossom Bathroom Cabinet,-4,2010-10-20 13:45:00,4.95,15291.0,UNITED KINGDOM,0
C528132,,Candy Spot Cushion Cover,-1,2010-10-20 15:02:00,2.95,17817.0,UNITED KINGDOM,0
C528143,,Retrospot Childrens Apron,-2,2010-10-20 15:45:00,1.95,12694.0,FRANCE,0
C528144,72760B,Vintage Cream 3 Basket Cake Stand,-16,2010-10-20 15:56:00,8.49,16019.0,UNITED KINGDOM,0
C528148,,Peace Wooden Block Letters,-3,2010-10-20 16:07:00,6.95,14911.0,EIRE,0
C528149,,Cake Stand Lace White,-6,2010-10-20 16:12:00,3.75,16019.0,UNITED KINGDOM,0
C528163,,"Diamante Heart Shaped Wall Mirror,",-2,2010-10-21 09:33:00,8.8,15750.0,UNITED KINGDOM,0
C528171,,Bread Bin Diner Style Pink,-1,2010-10-21 10:06:00,16.95,14644.0,UNITED KINGDOM,0
C528173,,Bread Bin Diner Style Pink,-1,2010-10-21 10:13:00,14.95,14644.0,UNITED KINGDOM,0
C528174,,Kings Choice Biscuit Tin,-2,2010-10-21 10:14:00,4.25,14388.0,UNITED KINGDOM,0
C528182,,Chilli Lights,-1,2010-10-21 10:58:00,4.95,12511.0,GREECE,0
C528183,,Grow Your Own Flowers Set Of 3,-1,2010-10-21 11:06:00,7.95,16550.0,UNITED KINGDOM,0
C528228,,Heart Decoration Rustic Hanging,-64,2010-10-21 11:39:00,0.38,17422.0,UNITED KINGDOM,0
C528309,D,Discount,-1,2010-10-21 12:12:00,10.1,14527.0,UNITED KINGDOM,0
C528317,,Pink  Heart Shape Love Bucket,-1,2010-10-21 12:31:00,2.95,14606.0,UNITED KINGDOM,0
C528332,,Photo Frame Cornice,-4,2010-10-21 13:41:00,2.95,15885.0,UNITED KINGDOM,0
C528332,84707B,Pink Jewelled Mirror Trinket Tray,-4,2010-10-21 13:41:00,9.95,15885.0,UNITED KINGDOM,0
C528339,,Set Of Three Vintage Gift Wraps,-12,2010-10-21 14:04:00,1.95,15255.0,UNITED KINGDOM,0
C528358,,Set/5 Red Retrospot Lid Glass Bowls,-1,2010-10-21 15:08:00,2.95,12471.0,GERMANY,0
C528360,POST,Postage,-2,2010-10-21 15:32:00,18.0,12647.0,GERMANY,0
C528365,,Heart T-Light Holder,-2,2010-10-21 16:05:00,1.25,13077.0,UNITED KINGDOM,0
C528373,,Regency Cakestand 3 Tier,-1,2010-10-21 17:13:00,12.75,14853.0,UNITED KINGDOM,0
C528378,47594B,Scotties Design Washbag,-1,2010-10-21 17:42:00,1.95,13021.0,UNITED KINGDOM,0
C528379,,Hand Warmer Owl Design,-1,2010-10-21 17:46:00,2.1,16810.0,UNITED KINGDOM,0
C528380,,Cream Sweetheart Egg Holder,-1,2010-10-21 17:49:00,4.95,14499.0,UNITED KINGDOM,0
C528381,,Biscuit Tin Vintage Green,-1,2010-10-21 17:51:00,6.75,17646.0,UNITED KINGDOM,0
C528389,,Weekend Bag Vintage Rose Paisley,-1,2010-10-21 18:37:00,8.5,16782.0,UNITED KINGDOM,0
C528392,,Ceramic Heart Fairy Cake Money Bank,-1,2010-10-21 18:41:00,1.45,12589.0,FRANCE,0
C528393,,Regency Cakestand 3 Tier,-6,2010-10-21 18:47:00,12.75,14911.0,EIRE,0
C528398,,Regency Cakestand 3 Tier,-2,2010-10-22 08:46:00,12.75,14553.0,UNITED KINGDOM,0
C528401,,Regency Cakestand 3 Tier,-3,2010-10-22 08:53:00,12.75,17147.0,UNITED KINGDOM,0
C528402,,Colour Glass. Star T-Light Holder,-3,2010-10-22 08:58:00,2.75,14907.0,UNITED KINGDOM,0
C528404,,Jumbo Bag Spaceboy Design,-1,2010-10-22 09:05:00,1.95,18223.0,UNITED KINGDOM,0
C528406,,Christmas Toilet Roll,-72,2010-10-22 09:09:00,1.06,17829.0,UNITED ARAB EMIRATES,0
C528409,,Chilli Lights,-1,2010-10-22 09:21:00,4.95,13136.0,UNITED KINGDOM,0
C528410,,Novelty Biscuits Cake Stand 3 Tier,-2,2010-10-22 09:22:00,9.95,16465.0,UNITED KINGDOM,0
C528413,,Red Retrospot Traditional Teapot,-1,2010-10-22 09:25:00,7.95,14296.0,UNITED KINGDOM,0
C528415,,Regency Cakestand 3 Tier,-1,2010-10-22 09:31:00,12.75,13093.0,UNITED KINGDOM,0
C528416,,Baking Set 9 Piece Retrospot,-3,2010-10-22 09:32:00,4.95,12797.0,PORTUGAL,0
C528418,M,Manual,-1,2010-10-22 09:44:00,780.25,14911.0,EIRE,0
C528421,,"Diamante Heart Shaped Wall Mirror,",-2,2010-10-22 09:45:00,3.95,14314.0,UNITED KINGDOM,0
C528425,,Vintage Gold Tinsel Reel,-3,2010-10-22 09:53:00,0.42,18260.0,UNITED KINGDOM,0
C528426,,Gin And Tonic Mug,-2,2010-10-22 09:55:00,1.25,17429.0,UNITED KINGDOM,0
C528427,,Multicolour Honeycomb Fan,-6,2010-10-22 09:56:00,1.65,16607.0,UNITED KINGDOM,0
C528428,,Roses Regency Teacup And Saucer,-1,2010-10-22 09:58:00,2.95,14051.0,UNITED KINGDOM,0
C528430,85099B,Jumbo Bag Red Retrospot,-1,2010-10-22 10:06:00,1.95,13927.0,UNITED KINGDOM,0
C528430,,Victorian Sewing Box Medium,-1,2010-10-22 10:06:00,7.95,13927.0,UNITED KINGDOM,0
C528433,,Baking Set 9 Piece Retrospot,-2,2010-10-22 10:24:00,4.95,15900.0,UNITED KINGDOM,0
C528437,,Baking Set 9 Piece Retrospot,-3,2010-10-22 10:35:00,4.95,16975.0,UNITED KINGDOM,0
C528439,,Cooking Set Retrospot,-2,2010-10-22 10:41:00,9.95,12553.0,FRANCE,0
C528441,,Natural Slate Chalkboard Large,-1,2010-10-22 10:55:00,4.95,15719.0,UNITED KINGDOM,0
C528442,,Glass Jar Daisy Fresh Cotton Wool,-6,2010-10-22 10:56:00,2.55,15489.0,UNITED KINGDOM,0
C528446,,White Beaded Garland String 20Light,-4,2010-10-22 11:01:00,5.55,14440.0,UNITED KINGDOM,0
C528449,,Metal Merry Christmas Wreath,-8,2010-10-22 11:12:00,1.95,13703.0,UNITED KINGDOM,0
C528449,85014B,Red Retrospot Umbrella,-2,2010-10-22 11:12:00,5.95,13703.0,UNITED KINGDOM,0
C528449,15060B,Fairy Cake Design Umbrella,-2,2010-10-22 11:12:00,3.75,13703.0,UNITED KINGDOM,0
C528451,,Hanging Metal Heart Lantern,-8,2010-10-22 11:23:00,1.65,12986.0,UNITED KINGDOM,0
C528458,,Victorian Sewing Box Large,-1,2010-10-22 11:32:00,12.75,13299.0,UNITED KINGDOM,0
C528476,,Round Cake Tin Vintage Red,-1,2010-10-22 12:01:00,7.95,15296.0,UNITED KINGDOM,0
C528480,,Lunch Bag Cars Blue,-1,2010-10-22 12:04:00,1.45,17353.0,UNITED KINGDOM,0
C528491,,"Number Tile Cottage Garden, 9",-1,2010-10-22 12:09:00,1.95,18065.0,UNITED KINGDOM,0
C528492,,Biscuit Tin Vintage Green,-1,2010-10-22 12:11:00,6.75,17646.0,UNITED KINGDOM,0
C528535,,Baking Set 9 Piece Retrospot,-5,2010-10-22 12:35:00,4.95,17757.0,UNITED KINGDOM,0
C528587,,Set Of 6 T-Lights Wedding Cake,-48,2010-10-22 14:03:00,2.55,13316.0,UNITED KINGDOM,0
C528602,,Silk Purse Babushka Blue,-1,2010-10-22 15:06:00,3.35,12749.0,UNITED KINGDOM,0
C528602,75049L,Large Circular Mirror Mobile,-1,2010-10-22 15:06:00,1.25,12749.0,UNITED KINGDOM,0
C528604,POST,Postage,-1,2010-10-22 15:19:00,3.0,12787.0,NETHERLANDS,0
C528606,84876D,Blue Heart Compact Mirror,-12,2010-10-22 15:29:00,3.75,12748.0,UNITED KINGDOM,0
C528626,84967A,Pink Kashmiri Occasional Table,-1,2010-10-24 11:04:00,79.95,14800.0,UNITED KINGDOM,0
C528716,,Set Of 3 Blue Stripe Basket,-1,2010-10-24 13:12:00,12.75,17377.0,UNITED KINGDOM,0
C528756,35811A,Enamel Pink Sugar Container,-2,2010-10-24 15:25:00,2.1,13564.0,UNITED KINGDOM,0
C528756,,Gumball Coat Rack,-1,2010-10-24 15:25:00,2.55,13564.0,UNITED KINGDOM,0
C528756,82494L,Wooden Frame Antique White,-1,2010-10-24 15:25:00,2.95,13564.0,UNITED KINGDOM,0
C528756,85170D,Set/6 Pink Bird T-Light Candles,-1,2010-10-24 15:25:00,2.1,13564.0,UNITED KINGDOM,0
C528867,,Glass Cake Cover And Plate,-1,2010-10-25 11:29:00,16.95,14618.0,UNITED KINGDOM,0
C528877,79323P,Pink Cherry Lights,-2,2010-10-25 12:14:00,6.75,13267.0,UNITED KINGDOM,0
C528877,79323W,White Cherry Lights,-2,2010-10-25 12:14:00,6.75,13267.0,UNITED KINGDOM,0
C528878,,Chalkboard Kitchen Organiser,-1,2010-10-25 12:15:00,24.95,15039.0,UNITED KINGDOM,0
C528879,,Asstd Design Racing Car Pen,-1,2010-10-25 12:17:00,1.69,14534.0,UNITED KINGDOM,0
C528885,,Biscuit Tin Vintage Green,-1,2010-10-25 12:23:00,6.75,17646.0,UNITED KINGDOM,0
C528899,,Childs Garden Brush Pink,-12,2010-10-25 13:10:00,2.1,16153.0,UNITED KINGDOM,0
C528899,POST,Postage,-1,2010-10-25 13:10:00,9.58,16153.0,UNITED KINGDOM,0
C528900,,Red Retrospot Small Milk Jug,-1,2010-10-25 13:13:00,2.55,15786.0,UNITED KINGDOM,0
C528902,,Red Hanging Heart T-Light Holder,-1,2010-10-25 13:14:00,2.95,13093.0,UNITED KINGDOM,0
C528903,,Cacti T-Light Candles,-16,2010-10-25 13:16:00,0.42,13292.0,UNITED KINGDOM,0
C528904,,Recipe Box Retrospot,-2,2010-10-25 13:21:00,2.95,13502.0,UNITED KINGDOM,0
C528907,,Wooden Advent Calendar Red,-1,2010-10-25 13:29:00,16.95,14534.0,UNITED KINGDOM,0
C528911,,Jumbo Bag Spaceboy Design,-1,2010-10-25 13:33:00,1.95,15747.0,UNITED KINGDOM,0
C528914,,Lunch Bag Suki  Design,-1,2010-10-25 13:54:00,1.65,16996.0,UNITED KINGDOM,0
C528914,82494L,Wooden Frame Antique White,-1,2010-10-25 13:54:00,2.95,16996.0,UNITED KINGDOM,0
C528925,,Novelty Biscuits Cake Stand 3 Tier,-1,2010-10-25 14:51:00,9.95,12523.0,FRANCE,0
C528929,,Card Christmas Village,-12,2010-10-25 15:04:00,0.42,16748.0,UNITED KINGDOM,0
C528930,,Travel Sewing Kit,-10,2010-10-25 15:06:00,1.65,14551.0,UNITED KINGDOM,0
C528931,,Multicolour Honeycomb Fan,-12,2010-10-25 15:08:00,1.65,12437.0,FRANCE,0
C528932,,Childs Breakfast Set Circus Parade,-1,2010-10-25 15:09:00,8.5,17732.0,UNITED KINGDOM,0
C528933,,Victorian Sewing Box Large,-1,2010-10-25 15:11:00,12.75,13836.0,UNITED KINGDOM,0
C528934,,Baking Set Spaceboy Design,-3,2010-10-25 15:12:00,4.95,13047.0,UNITED KINGDOM,0
C528976,D,Discount,-1,2010-10-26 10:56:00,14.35,17858.0,UNITED KINGDOM,0
C528982,,Retro Coffee Mugs Assorted,-2,2010-10-26 10:59:00,1.25,16576.0,UNITED KINGDOM,0
C528984,,Retrospot Candle  Medium,-12,2010-10-26 11:04:00,2.1,18247.0,UNITED KINGDOM,0
